Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,   Account Balance   ,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,  Transaction Amount  ,  Account Balance After Transaction  ,Branch ID,Loan ID,  Loan Amount  ,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,  Credit Limit  ,  Credit Card Balance  ,  Minimum Payment Due  ,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
312,Melissa,Nelson,45,Other,Address_312,Baltimore,19458795165,melissa.nelson@kag.com,Savings," 6,764.97 ",5/28/2005,12/20/2023,312,8/13/2023,Deposit,"2,210.87","4,554.10",35,312,"4,752.73",Personal,736.00%,36,9/17/2021,Closed,312,Visa,"6,223.48","2,059.07",102.95,8/9/2023,10/11/2023,3050,312,12/5/2023,Suggestion,Pending,4/10/2023,1
313,Karen,Wright,58,Female,Address_313,Tucson,19458795166,karen.wright@kag.com,Savings," 6,564.77 ",7/23/2017,9/29/2023,313,10/1/2023,Deposit,"1,971.73","8,536.50",48,313,"42,571.66",Mortgage,394.00%,60,2/13/2020,Approved,313,AMEX,"5,314.23","1,405.20",70.26,4/19/2023,4/26/2023,5250,313,2/9/2023,Complaint,Resolved,11/12/2023,1
314,Mary,Williams,49,Other,Address_314,Las Vegas,19458795167,mary.williams@kag.com,Current," 9,504.43 ",2/25/2005,7/7/2023,314,6/14/2023,Withdrawal,840.33,"10,344.76",85,314,"36,514.00",Auto,661.00%,60,8/17/2020,Rejected,314,Visa,"2,176.38","1,155.45",57.77,7/7/2023,7/20/2023,2923,314,8/3/2023,Praise,Resolved,11/17/2023,-1
315,Andrew,Thomas,35,Other,Address_315,Columbus,19458795168,andrew.thomas@kag.com,Savings," 5,728.60 ",12/14/2014,10/30/2023,315,6/7/2023,Deposit,441.37,"5,287.23",87,315,"22,436.86",Auto,102.00%,12,8/7/2021,Closed,315,AMEX,"9,519.27","4,493.32",224.67,5/30/2023,2/16/2023,9080,315,11/3/2023,Complaint,Resolved,1/10/2023,-1
316,Jessica,Jones,59,Other,Address_316,Mesa,19458795169,jessica.jones@kag.com,Current," 2,770.31 ",3/15/2017,4/20/2023,316,7/16/2023,Withdrawal,"1,105.90","1,664.41",48,316,"22,070.75",Auto,899.00%,24,4/14/2022,Rejected,316,MasterCard,"7,348.88","1,004.28",50.21,2/11/2023,1/21/2023,6032,316,3/12/2023,Suggestion,Pending,9/14/2023,1
317,Kenneth,Lee,57,Other,Address_317,Phoenix,19458795170,kenneth.lee@kag.com,Current," 8,134.97 ",12/15/2013,11/27/2023,317,11/11/2023,Transfer,"2,665.36","5,469.61",95,317,"9,152.22",Mortgage,883.00%,36,5/15/2020,Approved,317,AMEX,"1,912.87","3,364.06",168.2,7/17/2023,2/2/2023,2763,317,11/8/2023,Suggestion,Pending,5/1/2023,1
318,Margaret,Martinez,30,Female,Address_318,Austin,19458795171,margaret.martinez@kag.com,Savings," 3,954.84 ",7/17/2017,1/15/2023,318,1/30/2023,Transfer,683.39,"4,638.23",53,318,"19,839.18",Mortgage,590.00%,24,3/31/2022,Rejected,318,AMEX,"6,189.39",946.97,47.35,5/3/2023,10/31/2023,6982,318,12/12/2023,Praise,Resolved,3/26/2023,1
319,Steven,Jackson,19,Male,Address_319,Las Vegas,19458795172,steven.jackson@kag.com,Savings," 2,468.98 ",6/10/2012,4/12/2023,319,7/15/2023,Deposit,"4,756.31","7,225.29",65,319,"45,434.43",Auto,319.00%,36,1/8/2020,Closed,319,MasterCard,"1,357.96","4,694.62",234.73,1/16/2023,3/15/2023,5281,319,9/15/2023,Suggestion,Pending,11/6/2023,1
320,Patricia,Harris,69,Female,Address_320,Milwaukee,19458795173,patricia.harris@kag.com,Savings," 5,611.82 ",3/30/2020,4/4/2023,320,6/18/2023,Deposit,"1,100.33","4,511.49",75,320,"7,794.24",Personal,975.00%,12,1/23/2022,Rejected,320,AMEX,"4,641.09",980.17,49.01,12/9/2023,9/6/2023,8368,320,6/20/2023,Suggestion,Resolved,10/11/2023,1
321,Steven,Brown,42,Female,Address_321,San Jose,19458795174,steven.brown@kag.com,Current," 2,961.44 ",7/28/2008,7/3/2023,321,11/3/2023,Deposit,"4,169.82","-1,208.38",1,321,"38,486.39",Personal,830.00%,36,8/11/2020,Approved,321,Visa,"8,273.56","4,274.29",213.71,7/6/2023,7/25/2023,2418,321,12/27/2023,Suggestion,Pending,6/20/2023,1
322,Susan,Lewis,37,Male,Address_322,Indianapolis,19458795175,susan.lewis@kag.com,Savings," 4,021.98 ",3/2/2014,8/7/2023,322,12/10/2023,Withdrawal,"4,095.91","8,117.89",7,322,"3,311.62",Personal,115.00%,36,1/14/2021,Rejected,322,Visa,"5,781.64","4,675.61",233.78,1/21/2023,12/26/2023,3259,322,2/10/2023,Praise,Pending,3/6/2023,1
323,Charles,Jackson,24,Other,Address_323,Las Vegas,19458795176,charles.jackson@kag.com,Current," 6,962.26 ",3/19/2011,5/9/2023,323,3/8/2023,Deposit,714.61,"7,676.87",77,323,"16,272.30",Personal,523.00%,36,8/18/2022,Rejected,323,AMEX,"1,864.16","1,034.48",51.72,10/19/2023,8/19/2023,8175,323,2/12/2023,Praise,Pending,9/20/2023,1
324,Deborah,Nelson,28,Male,Address_324,San Jose,19458795177,deborah.nelson@kag.com,Savings," 9,959.89 ",10/31/2011,6/2/2023,324,7/3/2023,Transfer,"3,556.61","13,516.50",84,324,"42,499.94",Auto,192.00%,12,5/24/2021,Closed,324,Visa,"8,620.43","4,435.27",221.76,5/6/2023,9/29/2023,9660,324,2/15/2023,Suggestion,Pending,8/25/2023,1
325,Sarah,Johnson,22,Other,Address_325,Las Vegas,19458795178,sarah.johnson@kag.com,Current," 6,482.84 ",2/19/2017,11/16/2023,325,8/26/2023,Transfer,"4,122.33","10,605.17",70,325,"22,804.20",Personal,219.00%,60,7/11/2021,Approved,325,Visa,"1,670.47",547.3,27.36,4/16/2023,11/2/2023,6009,325,8/19/2023,Suggestion,Resolved,1/10/2023,1
326,Linda,Martinez,46,Female,Address_326,Detroit,19458795179,linda.martinez@kag.com,Savings," 2,837.15 ",12/12/2014,4/2/2023,326,7/21/2023,Transfer,"4,422.59","7,259.74",30,326,"35,432.01",Mortgage,101.00%,48,2/13/2022,Closed,326,MasterCard,"5,384.60","3,499.94",175,9/22/2023,1/20/2023,2628,326,1/5/2023,Suggestion,Pending,5/26/2023,1
327,John,Nelson,35,Male,Address_327,Los Angeles,19458795180,john.nelson@kag.com,Savings, 995.61 ,4/23/2014,2/12/2023,327,4/19/2023,Withdrawal,"4,770.36","-3,774.75",70,327,"6,073.55",Mortgage,719.00%,24,4/25/2022,Closed,327,MasterCard,"5,624.47","2,534.42",126.72,9/25/2023,11/19/2023,5389,327,4/16/2023,Complaint,Resolved,9/9/2023,1
328,Michael,Harris,25,Male,Address_328,Indianapolis,19458795181,michael.harris@kag.com,Current," 3,683.48 ",6/9/2015,9/27/2023,328,8/6/2023,Transfer,"4,651.22","8,334.70",98,328,"34,487.86",Mortgage,327.00%,24,12/7/2022,Closed,328,Visa,"7,962.71","4,805.58",240.28,10/5/2023,9/3/2023,5101,328,12/10/2023,Suggestion,Pending,12/29/2023,1
329,Thomas,Martin,44,Other,Address_329,Kansas City,19458795182,thomas.martin@kag.com,Savings, 291.18 ,4/12/2018,9/5/2023,329,3/17/2023,Transfer,"1,562.57","-1,271.39",99,329,"41,132.01",Personal,374.00%,24,3/22/2021,Approved,329,AMEX,"9,870.84","2,404.73",120.24,8/3/2023,2/14/2023,3792,329,10/29/2023,Praise,Resolved,1/27/2023,1
330,Steven,Mitchell,59,Male,Address_330,New York,19458795183,steven.mitchell@kag.com,Savings," 4,701.07 ",9/18/2021,3/9/2023,330,11/17/2023,Deposit,"1,345.60","6,046.67",84,330,"40,457.05",Mortgage,142.00%,48,12/1/2021,Rejected,330,MasterCard,"4,590.00",342.16,17.11,10/23/2023,10/18/2023,6254,330,2/26/2023,Suggestion,Pending,5/31/2023,1
331,Deborah,Jackson,19,Female,Address_331,Austin,19458795184,deborah.jackson@kag.com,Current," 6,633.84 ",9/22/2017,9/27/2023,331,1/2/2023,Transfer,"1,993.68","8,627.52",38,331,"22,504.62",Mortgage,107.00%,60,8/31/2021,Approved,331,AMEX,"6,767.13",631.19,31.56,11/1/2023,8/13/2023,2517,331,7/18/2023,Suggestion,Pending,10/12/2023,1
332,Barbara,Thompson,52,Male,Address_332,Sacramento,19458795185,barbara.thompson@kag.com,Savings," 5,166.78 ",9/25/2012,7/27/2023,332,1/11/2023,Deposit,"2,330.38","7,497.16",30,332,"45,302.92",Mortgage,813.00%,12,12/16/2021,Rejected,332,MasterCard,"5,682.76","1,607.23",80.36,8/27/2023,4/30/2023,191,332,7/19/2023,Praise,Pending,5/22/2023,1
333,Lisa,White,43,Male,Address_333,Memphis,19458795186,lisa.white@kag.com,Savings," 8,666.29 ",8/4/2014,8/14/2023,333,3/17/2023,Transfer,"1,177.09","9,843.38",97,333,"29,173.77",Mortgage,695.00%,36,7/25/2020,Closed,333,Visa,"1,717.43","2,344.87",117.24,4/14/2023,10/12/2023,7883,333,1/23/2023,Complaint,Pending,11/29/2023,1
334,Lisa,Hernandez,40,Female,Address_334,Atlanta,19458795187,lisa.hernandez@kag.com,Current," 4,991.10 ",10/29/2021,7/24/2023,334,4/2/2023,Transfer,439.56,"5,430.66",54,334,"41,075.72",Auto,444.00%,36,9/21/2020,Rejected,334,MasterCard,"8,175.51","4,789.63",239.48,11/28/2023,2/14/2023,7107,334,1/7/2023,Suggestion,Resolved,8/2/2023,1
335,Melissa,Rivera,22,Other,Address_335,San Francisco,19458795188,melissa.rivera@kag.com,Savings," 4,677.56 ",10/11/2006,5/25/2023,335,4/7/2023,Deposit,"3,286.37","1,391.19",88,335,"11,459.51",Personal,163.00%,60,3/10/2020,Approved,335,AMEX,"5,704.60","2,421.50",121.08,2/28/2023,9/9/2023,7051,335,9/19/2023,Praise,Resolved,9/25/2023,1
336,Ashley,King,33,Male,Address_336,Colorado Springs,19458795189,ashley.king@kag.com,Savings," 3,165.80 ",8/2/2008,4/2/2023,336,6/19/2023,Deposit,879.46,"2,286.34",95,336,"11,301.79",Personal,798.00%,12,7/13/2020,Approved,336,Visa,"6,459.75","4,650.09",232.5,1/11/2023,5/23/2023,4313,336,3/30/2023,Suggestion,Resolved,11/17/2023,1
337,Donna,Ramirez,59,Other,Address_337,Louisville,19458795190,donna.ramirez@kag.com,Current," 8,392.38 ",3/28/2018,5/18/2023,337,9/16/2023,Transfer,"4,575.35","3,817.03",16,337,"37,963.75",Personal,934.00%,36,5/14/2021,Approved,337,MasterCard,"4,046.42","4,566.73",228.34,11/14/2023,9/16/2023,8609,337,7/12/2023,Suggestion,Pending,2/19/2023,-1
338,Donna,Jones,28,Male,Address_338,Memphis,19458795191,donna.jones@kag.com,Savings," 9,045.63 ",5/30/2006,1/17/2023,338,10/24/2023,Withdrawal,"1,445.55","7,600.08",16,338,"32,685.12",Auto,575.00%,12,8/23/2020,Rejected,338,Visa,"9,233.28",843.63,42.18,3/29/2023,4/3/2023,8348,338,12/19/2023,Suggestion,Pending,1/23/2023,-1
339,Brian,Jones,36,Female,Address_339,Chicago,19458795192,brian.jones@kag.com,Savings," 9,781.40 ",8/8/2000,1/2/2023,339,11/1/2023,Withdrawal,996.45,"8,784.95",27,339,"34,139.18",Personal,225.00%,60,6/28/2022,Rejected,339,AMEX,"7,186.92","4,596.41",229.82,3/31/2023,11/21/2023,3998,339,6/22/2023,Praise,Pending,2/17/2023,1
340,Linda,Lee,33,Other,Address_340,Jacksonville,19458795193,linda.lee@kag.com,Current," 9,813.97 ",12/27/2017,9/7/2023,340,3/24/2023,Deposit,978.85,"8,835.12",22,340,"12,591.94",Auto,687.00%,60,1/22/2022,Approved,340,AMEX,"4,212.96","1,275.91",63.8,10/7/2023,4/19/2023,5825,340,10/4/2023,Suggestion,Pending,9/9/2023,1
341,Anthony,Lopez,49,Male,Address_341,Columbus,19458795194,anthony.lopez@kag.com,Savings," 9,806.19 ",6/18/2006,11/17/2023,341,3/23/2023,Deposit,"1,454.45","8,351.74",15,341,"20,581.51",Mortgage,164.00%,60,6/9/2021,Approved,341,AMEX,"5,471.24","4,184.03",209.2,3/3/2023,4/8/2023,4634,341,7/26/2023,Praise,Resolved,6/14/2023,1
342,Anthony,Roberts,29,Other,Address_342,Fort Worth,19458795195,anthony.roberts@kag.com,Savings," 7,148.39 ",12/22/2015,4/29/2023,342,10/20/2023,Transfer,"3,064.71","10,213.10",46,342,"13,660.60",Auto,249.00%,36,9/9/2022,Rejected,342,Visa,"3,750.84","4,876.42",243.82,11/3/2023,2/3/2023,3980,342,4/12/2023,Suggestion,Pending,11/12/2023,1
343,Kimberly,Brown,19,Male,Address_343,Baltimore,19458795196,kimberly.brown@kag.com,Savings," 5,670.26 ",4/15/2015,7/16/2023,343,12/14/2023,Withdrawal,"4,891.80","10,562.06",1,343,"4,338.17",Personal,524.00%,12,5/17/2022,Closed,343,Visa,"6,749.59",359.88,17.99,11/28/2023,12/28/2023,4393,343,12/8/2023,Praise,Resolved,9/13/2023,1
344,Charles,Carter,60,Female,Address_344,Albuquerque,19458795197,charles.carter@kag.com,Current," 1,806.21 ",12/27/2009,12/21/2023,344,8/11/2023,Withdrawal,"2,436.48",-630.27,28,344,"10,993.12",Auto,324.00%,24,1/23/2022,Approved,344,MasterCard,"8,279.12","3,407.06",170.35,9/24/2023,3/25/2023,5227,344,6/9/2023,Complaint,Resolved,4/21/2023,1
345,Ashley,Adams,39,Female,Address_345,Albuquerque,19458795198,ashley.adams@kag.com,Savings," 7,693.93 ",9/8/2000,8/2/2023,345,9/20/2023,Transfer,"3,002.39","4,691.54",33,345,"49,763.05",Auto,937.00%,24,3/30/2020,Rejected,345,AMEX,"4,085.77","2,131.26",106.56,4/5/2023,7/18/2023,8567,345,7/28/2023,Suggestion,Resolved,6/2/2023,-1
346,Steven,Martin,43,Male,Address_346,Albuquerque,19458795199,steven.martin@kag.com,Savings," 7,375.31 ",9/21/2018,4/17/2023,346,2/7/2023,Withdrawal,"4,214.57","11,589.88",15,346,"12,468.06",Mortgage,828.00%,36,5/17/2020,Approved,346,Visa,"8,366.36","2,275.69",113.78,5/2/2023,9/17/2023,9653,346,8/16/2023,Praise,Pending,10/27/2023,1
347,Betty,Nguyen,50,Male,Address_347,Detroit,19458795200,betty.nguyen@kag.com,Current," 8,439.78 ",4/28/2014,7/27/2023,347,5/13/2023,Transfer,"1,676.85","6,762.93",95,347,"8,805.37",Auto,349.00%,48,7/4/2021,Closed,347,Visa,"9,342.06","2,793.84",139.69,5/14/2023,3/16/2023,2575,347,9/26/2023,Suggestion,Resolved,11/21/2023,-1
348,Timothy,Harris,41,Other,Address_348,New York,19458795201,timothy.harris@kag.com,Current," 4,678.27 ",11/22/2004,4/27/2023,348,3/2/2023,Transfer,907.58,"5,585.85",57,348,"35,146.96",Auto,967.00%,48,6/13/2021,Closed,348,Visa,"4,555.25","4,727.19",236.36,4/12/2023,8/14/2023,9618,348,10/21/2023,Praise,Resolved,7/23/2023,1
349,Steven,Wilson,22,Male,Address_349,Los Angeles,19458795202,steven.wilson@kag.com,Savings," 8,934.97 ",10/6/2000,1/9/2023,349,3/24/2023,Deposit,"2,173.80","6,761.17",70,349,"30,505.08",Auto,440.00%,60,12/29/2022,Closed,349,MasterCard,"3,079.79","3,160.63",158.03,4/26/2023,1/15/2023,2114,349,10/27/2023,Praise,Resolved,4/19/2023,1
350,Robert,Hernandez,38,Other,Address_350,San Francisco,19458795203,robert.hernandez@kag.com,Savings," 7,214.88 ",1/7/2012,5/22/2023,350,7/24/2023,Transfer,"1,600.28","8,815.16",68,350,"37,554.64",Auto,612.00%,12,11/20/2020,Rejected,350,MasterCard,"9,491.14","4,959.12",247.96,9/27/2023,9/30/2023,6435,350,8/3/2023,Praise,Resolved,2/2/2023,1
351,Deborah,Young,63,Male,Address_351,Baltimore,19458795204,deborah.young@kag.com,Current," 1,794.14 ",6/5/2015,11/26/2023,351,1/28/2023,Withdrawal,"4,331.99","6,126.13",58,351,"33,029.98",Personal,608.00%,24,4/1/2021,Closed,351,AMEX,"1,492.79","4,826.23",241.31,5/2/2023,2/23/2023,7,351,4/30/2023,Complaint,Resolved,1/11/2023,1
352,Christopher,Hernandez,35,Female,Address_352,Colorado Springs,19458795205,christopher.hernandez@kag.com,Current," 2,148.34 ",4/12/2017,1/22/2023,352,7/4/2023,Withdrawal,"4,889.92","-2,741.58",20,352,"11,926.68",Mortgage,685.00%,60,7/3/2020,Approved,352,AMEX,"5,350.06","4,281.53",214.08,5/26/2023,2/6/2023,5340,352,4/19/2023,Complaint,Resolved,11/13/2023,1
353,Patricia,Moore,56,Other,Address_353,San Antonio,19458795206,patricia.moore@kag.com,Current," 8,161.23 ",10/2/2005,9/29/2023,353,5/10/2023,Transfer,"3,444.70","4,716.53",4,353,"25,544.40",Auto,319.00%,36,2/16/2020,Closed,353,Visa,"8,013.22","3,495.69",174.78,8/14/2023,2/23/2023,6850,353,12/3/2023,Suggestion,Resolved,2/6/2023,1
354,Andrew,Clark,22,Other,Address_354,Portland,19458795207,andrew.clark@kag.com,Savings," 4,314.36 ",12/28/2009,6/18/2023,354,3/11/2023,Deposit,"3,272.27","7,586.63",10,354,"9,655.50",Mortgage,930.00%,48,8/14/2022,Approved,354,AMEX,"1,413.25","1,159.11",57.96,7/18/2023,10/5/2023,7332,354,3/23/2023,Praise,Resolved,1/14/2023,1
355,Ronald,Moore,25,Female,Address_355,Dallas,19458795208,ronald.moore@kag.com,Current," 2,565.23 ",10/22/2018,7/14/2023,355,7/26/2023,Withdrawal,"3,573.96","-1,008.73",7,355,"13,423.36",Mortgage,339.00%,36,1/26/2021,Approved,355,Visa,"6,763.70","2,864.88",143.24,3/8/2023,1/8/2023,220,355,10/9/2023,Suggestion,Resolved,3/23/2023,1
356,Thomas,Thompson,38,Other,Address_356,Washington,19458795209,thomas.thompson@kag.com,Savings," 4,283.51 ",9/20/2015,4/4/2023,356,6/5/2023,Deposit,"2,343.65","1,939.86",91,356,"49,358.96",Personal,698.00%,12,4/2/2021,Approved,356,Visa,"8,551.31","1,169.05",58.45,2/11/2023,1/11/2023,6607,356,11/11/2023,Complaint,Resolved,12/10/2023,-1
357,Amanda,Hernandez,64,Female,Address_357,Fresno,19458795210,amanda.hernandez@kag.com,Savings," 1,697.64 ",1/24/2000,7/12/2023,357,2/6/2023,Transfer,"3,147.68","4,845.32",57,357,"36,705.32",Auto,789.00%,12,5/24/2022,Approved,357,Visa,"3,682.38","4,771.23",238.56,9/16/2023,3/14/2023,3173,357,4/20/2023,Suggestion,Resolved,4/27/2023,1
358,Betty,Lee,22,Female,Address_358,New York,19458795211,betty.lee@kag.com,Savings," 8,928.19 ",11/18/2019,12/8/2023,358,8/5/2023,Transfer,365.59,"9,293.78",6,358,"39,359.67",Auto,893.00%,12,5/2/2021,Approved,358,AMEX,"3,792.92","4,794.00",239.7,5/3/2023,11/22/2023,3837,358,4/1/2023,Complaint,Pending,11/21/2023,1
359,Ashley,Baker,30,Female,Address_359,Dallas,19458795212,ashley.baker@kag.com,Current, 808.24 ,10/17/2010,10/15/2023,359,4/6/2023,Withdrawal,"2,472.31","-1,664.07",55,359,"2,472.90",Personal,511.00%,48,9/13/2022,Closed,359,Visa,"1,304.35","1,662.92",83.15,1/11/2023,4/18/2023,9329,359,2/23/2023,Complaint,Resolved,8/16/2023,1
360,Mark,Jones,36,Male,Address_360,Oklahoma City,19458795213,mark.jones@kag.com,Current," 3,597.09 ",11/29/2002,6/29/2023,360,9/6/2023,Withdrawal,"1,668.51","5,265.60",31,360,"19,724.56",Personal,741.00%,48,12/8/2020,Rejected,360,Visa,"5,959.12",240.54,12.03,3/27/2023,1/9/2023,6065,360,8/1/2023,Suggestion,Pending,10/7/2023,1
361,Melissa,Thompson,46,Female,Address_361,Denver,19458795214,melissa.thompson@kag.com,Current," 5,613.59 ",10/19/2006,9/24/2023,361,7/2/2023,Deposit,275.37,"5,338.22",64,361,"28,207.19",Personal,177.00%,60,4/26/2020,Closed,361,MasterCard,"1,552.98","4,138.90",206.94,11/29/2023,8/26/2023,8027,361,12/12/2023,Praise,Resolved,7/3/2023,1
362,Jennifer,Green,19,Other,Address_362,Mesa,19458795215,jennifer.green@kag.com,Current," 8,749.09 ",2/15/2021,1/20/2023,362,4/11/2023,Transfer,"2,728.43","11,477.52",36,362,"8,334.03",Mortgage,800.00%,36,5/11/2021,Closed,362,MasterCard,"1,019.99","1,760.46",88.02,9/27/2023,9/2/2023,320,362,12/11/2023,Praise,Pending,5/11/2023,1
363,Andrew,Harris,54,Male,Address_363,Omaha,19458795216,andrew.harris@kag.com,Savings," 7,837.33 ",12/27/2013,12/6/2023,363,8/16/2023,Deposit,"1,807.68","6,029.65",91,363,"42,578.77",Auto,780.00%,24,10/29/2020,Rejected,363,Visa,"2,142.22","1,597.56",79.88,11/4/2023,9/8/2023,5394,363,5/22/2023,Praise,Pending,5/5/2023,1
364,Kenneth,Green,43,Female,Address_364,Houston,19458795217,kenneth.green@kag.com,Savings, 321.99 ,5/19/2003,8/13/2023,364,12/4/2023,Withdrawal,"2,957.16","-2,635.17",13,364,"7,840.41",Auto,470.00%,24,9/20/2021,Closed,364,AMEX,"4,911.95","2,899.75",144.99,11/3/2023,12/1/2023,813,364,5/18/2023,Complaint,Pending,2/19/2023,1
365,Paul,Martinez,46,Female,Address_365,Dallas,19458795218,paul.martinez@kag.com,Current," 8,269.96 ",11/17/2020,6/18/2023,365,1/3/2023,Withdrawal,"2,570.77","5,699.19",75,365,"32,188.77",Auto,382.00%,24,8/1/2022,Rejected,365,AMEX,"7,720.43",2.38,0.12,11/22/2023,9/15/2023,4985,365,9/12/2023,Suggestion,Pending,10/2/2023,1
366,Nancy,Perez,22,Female,Address_366,Washington,19458795219,nancy.perez@kag.com,Savings," 6,417.39 ",4/10/2006,11/19/2023,366,3/12/2023,Deposit,"1,388.34","7,805.73",73,366,"28,106.17",Personal,442.00%,48,2/22/2020,Approved,366,MasterCard,"7,076.06","1,874.86",93.74,9/27/2023,10/15/2023,6748,366,7/16/2023,Praise,Resolved,5/10/2023,1
367,Mark,Jackson,49,Other,Address_367,Seattle,19458795220,mark.jackson@kag.com,Current," 1,420.15 ",8/9/2011,2/13/2023,367,4/7/2023,Transfer,"2,704.52","4,124.67",72,367,"42,616.35",Mortgage,182.00%,60,7/27/2020,Closed,367,MasterCard,"3,811.15","2,081.83",104.09,12/3/2023,2/20/2023,5381,367,5/27/2023,Complaint,Pending,7/7/2023,1
368,Ronald,Smith,55,Male,Address_368,Fort Worth,19458795221,ronald.smith@kag.com,Savings," 6,213.03 ",11/19/2004,7/7/2023,368,3/26/2023,Withdrawal,"1,900.08","8,113.11",61,368,"16,278.73",Mortgage,674.00%,12,5/6/2022,Approved,368,Visa,"3,888.88","4,853.94",242.7,6/20/2023,6/14/2023,3406,368,5/25/2023,Praise,Pending,11/30/2023,1
369,Melissa,Miller,65,Male,Address_369,Colorado Springs,19458795222,melissa.miller@kag.com,Savings," 8,197.15 ",12/6/2010,4/5/2023,369,8/27/2023,Transfer,"4,606.37","12,803.52",10,369,"14,920.10",Personal,922.00%,12,10/7/2021,Approved,369,AMEX,"6,918.43",791.94,39.6,7/25/2023,1/6/2023,2991,369,9/24/2023,Complaint,Resolved,4/4/2023,1
370,Donald,Brown,19,Male,Address_370,Dallas,19458795223,donald.brown@kag.com,Current," 6,060.91 ",5/25/2012,12/28/2023,370,6/25/2023,Withdrawal,"1,884.41","4,176.50",66,370,"42,474.24",Auto,699.00%,60,7/25/2021,Rejected,370,MasterCard,"7,366.03",753.08,37.65,3/6/2023,8/5/2023,2368,370,10/29/2023,Suggestion,Resolved,3/29/2023,1
371,Andrew,Smith,22,Other,Address_371,Philadelphia,19458795224,andrew.smith@kag.com,Savings," 9,991.55 ",12/29/2009,5/15/2023,371,10/20/2023,Transfer,210.35,"9,781.20",24,371,"11,848.89",Auto,622.00%,48,9/15/2022,Closed,371,AMEX,"7,505.92","3,096.80",154.84,9/5/2023,9/25/2023,287,371,4/25/2023,Complaint,Resolved,1/25/2023,1
372,Steven,Anderson,64,Female,Address_372,Denver,19458795225,steven.anderson@kag.com,Savings," 5,119.33 ",4/7/2020,4/4/2023,372,5/11/2023,Withdrawal,"3,820.23","8,939.56",99,372,"37,556.03",Mortgage,992.00%,24,9/3/2021,Approved,372,MasterCard,"2,425.63",390.94,19.55,7/19/2023,2/23/2023,3466,372,2/1/2023,Complaint,Pending,5/4/2023,1
373,Charles,Flores,50,Male,Address_373,San Antonio,19458795226,charles.flores@kag.com,Savings," 6,764.00 ",8/11/2007,2/23/2023,373,6/26/2023,Transfer,"4,818.78","1,945.22",34,373,"10,366.15",Mortgage,588.00%,36,3/13/2022,Approved,373,AMEX,"1,585.88","3,105.37",155.27,8/21/2023,10/29/2023,7821,373,10/17/2023,Suggestion,Pending,8/2/2023,1
374,Emily,Lopez,68,Female,Address_374,Indianapolis,19458795227,emily.lopez@kag.com,Current, 796.70 ,11/24/2009,3/23/2023,374,4/11/2023,Transfer,855.23,"1,651.93",50,374,"43,909.08",Auto,411.00%,48,1/30/2021,Approved,374,MasterCard,"5,541.14","2,037.22",101.86,10/2/2023,9/11/2023,444,374,1/1/2023,Suggestion,Resolved,10/30/2023,1
375,Daniel,Perez,52,Other,Address_375,Phoenix,19458795228,daniel.perez@kag.com,Savings," 8,150.66 ",5/17/2017,9/26/2023,375,8/5/2023,Withdrawal,"4,864.19","3,286.47",75,375,"42,114.11",Personal,734.00%,24,7/29/2022,Rejected,375,Visa,"4,588.12",13.14,0.66,3/10/2023,5/26/2023,9974,375,4/22/2023,Suggestion,Resolved,8/22/2023,1
376,Steven,Perez,36,Male,Address_376,Indianapolis,19458795229,steven.perez@kag.com,Savings," 6,278.62 ",6/19/2005,10/16/2023,376,7/7/2023,Transfer,"3,089.80","9,368.42",1,376,"39,585.69",Personal,569.00%,12,9/6/2020,Rejected,376,AMEX,"9,363.51","2,203.22",110.16,8/18/2023,2/28/2023,4636,376,8/2/2023,Complaint,Pending,2/27/2023,1
377,Michael,Roberts,32,Other,Address_377,New York,19458795230,michael.roberts@kag.com,Savings," 5,656.30 ",12/31/2021,5/15/2023,377,9/3/2023,Transfer,"4,238.46","1,417.84",5,377,"25,082.09",Mortgage,975.00%,60,9/2/2020,Approved,377,AMEX,"1,051.83","3,693.80",184.69,7/30/2023,5/15/2023,4464,377,3/3/2023,Suggestion,Resolved,3/11/2023,1
378,Karen,Campbell,52,Male,Address_378,Atlanta,19458795231,karen.campbell@kag.com,Current," 7,117.21 ",9/22/2016,6/7/2023,378,12/19/2023,Withdrawal,"2,369.75","9,486.96",27,378,"2,658.12",Personal,908.00%,60,1/26/2021,Closed,378,AMEX,"8,280.49",663.01,33.15,1/11/2023,7/30/2023,4026,378,7/22/2023,Complaint,Pending,11/14/2023,1
379,Matthew,Taylor,25,Male,Address_379,Colorado Springs,19458795232,matthew.taylor@kag.com,Savings," 5,649.05 ",4/19/2000,9/24/2023,379,9/26/2023,Deposit,"3,116.38","8,765.43",7,379,"7,490.79",Personal,952.00%,24,1/26/2021,Rejected,379,AMEX,"9,926.93",917.79,45.89,4/14/2023,3/29/2023,7192,379,4/29/2023,Praise,Pending,12/17/2023,1
